agent_code,agent_dob,agent_doj,agent_status,agent_education,agent_age,agent_tenure_days,agent_persistency,last_6_month_submissions,average_premium,is_reinstated,prev_persistency,num_complaints,target_completion_perc,has_contacted_in_last_6_months
60453884,01-06-1957,22-03-2019,Active,Some College,64,613,0.9,43,995,0,0,7,0.89,1
60510179,24-09-1997,09-11-2020,Active,Some College,23,3,0.68,19,183,0,0,2,0.82,1
60264169,04-04-1995,06-08-2013,Active,High School,26,2655,0.73,22,2529,0,0,6,0.85,1
60507715,06-07-1975,30-09-2020,Active,Some College,45,43,0.99,43,660,0,0,7,0.86,1
60496047,14-06-1994,13-06-2020,Active,Some College,26,150,0.77,23,486,0,0,2,0.85,1
60449879,25-05-1990,19-02-2019,Active,Some College,30,630,0.81,31,528,0,0,8,0.83,0
60479309,27-08-1991,20-11-2019,Active,Graduate,29,370,0.75,15,150,0,0,0,0.85,1
60477613,01-03-1973,31-10-2019,Active,Graduate,48,378,0.8,44,385,1,0.75,6,0.8,1
60509990,30-03-1988,05-11-2020,Active,Lt High School,33,5,0.83,15,428,1,0.73,13,0.89,1
60442258,13-02-1996,13-12-2018,Active,High School,25,698,0.88,21,707,0,0,0,0.86,0
60510120,16-09-1997,07-11-2020,Active,High School,23,17,0.52,40,926,0,0,7,0.85,0
60510647,13-07-1985,20-11-2020,Active,Lt High School,35,4,0.95,45,576,0,0,13,0.94,0
60509621,15-05-1990,27-10-2020,Active,High School,31,16,0.75,22,1471,1,0.51,7,0.92,0
60505180,24-07-1996,12-09-2020,Active,High School,24,61,0.83,24,171,0,0,0,0.9,1
60480843,25-05-1967,29-11-2019,Active,High School,53,346,0.75,45,277,0,0,8,0.81,1
60509754,20-03-1994,30-10-2020,Active,High School,27,10,0.62,32,1463,0,0,4,0.83,0
60509325,09-03-1988,20-10-2020,Active,Graduate,33,21,0.77,40,430,0,0,6,0.89,1
60503989,26-06-1965,02-09-2020,Active,High School,55,59,0.8,51,237,0,0,5,0.97,1
60460555,27-01-1989,12-06-2019,Active,Graduate,32,517,0.6,16,355,0,0,5,0.86,1
60471614,24-04-1973,09-09-2019,Active,Some College,48,428,0.82,58,1118,0,0,8,0.88,0
60426420,31-07-1992,27-06-2018,Active,Graduate,28,867,0.53,31,1257,1,0.69,3,0.81,1
60489156,07-09-1982,25-02-2020,Active,Lt High School,38,249,0.97,44,229,0,0,6,0.89,0
60505546,08-05-1995,15-09-2020,Active,Graduate,26,46,0.52,27,375,0,0,5,0.8,0
60509667,01-07-1970,28-10-2020,Active,Lt High School,50,3,0.9,44,1063,0,0,13,0.94,0
60504641,30-06-1986,08-09-2020,Active,Lt High School,34,63,0.75,35,3329,0,0,10,0.81,0
60509430,07-05-1982,22-10-2020,Active,Some College,38,1,0.8,45,2746,0,0,8,0.97,0
60477591,24-07-1991,31-10-2019,Active,High School,29,358,0.72,30,193,0,0,8,0.8,1
60506349,28-03-2000,22-09-2020,Active,Lt High School,21,8,0.73,29,402,0,0,7,0.93,1
60284603,17-09-1983,24-03-2014,Active,Lt High School,37,2413,0.91,40,163,0,0,24,0.85,1
60505481,07-02-1981,15-09-2020,Active,Lt High School,40,46,0.88,58,691,0,0,11,0.89,1
60507612,31-05-1996,30-09-2020,Active,High School,24,31,0.6,32,267,0,0,1,0.98,0
60505464,10-02-1988,15-09-2020,Active,Some College,33,38,0.85,20,3260,0,0,3,0.89,1
60440628,03-05-1987,26-11-2018,Active,Graduate,33,697,0.82,30,367,1,0.58,8,0.86,1
60504528,20-08-1970,07-09-2020,Active,Graduate,50,23,0.84,44,2423,0,0,4,0.87,1
60307752,12-02-1988,31-01-2015,Active,High School,32,1981,0.86,37,275,0,0,8,0.92,0
60117375,15-06-1972,25-08-2008,Active,Some College,48,4331,0.94,48,1245,0,0,4,0.81,1
60479130,22-02-1960,19-11-2019,Active,Some College,60,230,0.82,48,1127,1,0.77,7,0.89,1
60351059,07-02-1980,30-03-2016,Active,Some College,40,1556,0.93,56,1169,0,0,3,0.93,0
60373688,07-08-1984,29-11-2016,Active,Graduate,36,1312,0.75,51,285,0,0,7,0.93,1
60444615,01-07-1997,02-01-2019,Active,High School,23,548,0.63,32,1140,0,0,4,0.95,0
60496282,11-05-1980,17-06-2020,Active,Lt High School,40,17,0.86,55,572,0,0,13,0.81,1
60477072,31-01-1998,28-10-2019,Active,Some College,22,250,0.66,24,379,0,0,2,0.87,1
60476722,15-05-1972,25-10-2019,Active,Lt High School,48,253,0.82,50,3165,1,0.83,5,0.97,1
60490284,07-04-1984,05-03-2020,Active,Graduate,36,123,0.74,54,3231,0,0,0,0.89,1
60476945,20-04-1987,26-10-2019,Active,Graduate,33,251,0.51,16,1070,0,0,3,0.95,1
60380221,20-01-1989,28-01-2017,Active,High School,31,1252,0.7,20,735,0,0,4,0.96,1
60488092,07-07-1997,14-02-2020,Active,Some College,23,140,0.88,33,607,0,0,4,0.97,1
60497851,23-03-1980,03-07-2020,Active,Graduate,40,1,0.79,46,676,0,0,0,0.86,1
60446645,14-04-1957,24-01-2019,Active,Lt High School,63,527,0.84,47,2464,1,0.77,13,0.93,0
60491028,20-06-1988,16-03-2020,Active,Lt High School,32,110,0.8,31,2406,0,0,12,0.81,0
60476444,21-07-1987,23-10-2019,Active,High School,33,257,0.78,38,614,0,0,7,0.83,1
60491651,31-01-1985,24-03-2020,Active,Some College,35,104,0.81,55,671,0,0,6,0.83,0
60469154,05-01-1967,23-08-2019,Active,Some College,54,316,0.79,48,1485,0,0,7,0.91,0
60374214,25-06-1987,05-12-2016,Active,High School,33,1311,0.55,30,1819,0,0,8,0.91,1
60464341,02-05-1987,10-07-2019,Active,Graduate,33,365,0.67,16,1040,0,0,3,0.83,1
60458769,10-07-1999,27-05-2019,Active,Graduate,21,408,0.6,30,626,0,0,1,0.92,1
60497156,30-05-1980,26-06-2020,Active,High School,40,12,0.85,53,725,1,0.85,1,0.96,1
60412416,16-03-1993,12-01-2018,Active,Lt High School,27,907,0.65,17,865,0,0,18,0.87,1
60492488,20-11-1988,24-04-2020,Active,High School,32,75,0.81,33,203,1,0.89,5,0.88,0
60287671,16-06-1985,29-05-2014,Active,High School,35,2232,0.87,55,2991,0,0,1,0.89,1
60416749,20-06-1990,26-02-2018,Active,High School,30,863,0.66,36,429,0,0,8,0.84,1
60467106,06-10-1991,30-07-2019,Active,Lt High School,29,344,0.88,33,1633,0,0,8,0.93,1
60461393,04-02-1990,20-06-2019,Active,Lt High School,30,384,0.85,29,214,0,0,7,0.87,1
60431805,08-10-1994,23-08-2018,Active,Some College,26,685,0.86,30,510,0,0,6,0.85,1
60498007,05-04-1988,06-07-2020,Active,Lt High School,32,1,0.75,34,1128,0,0,8,0.85,1
60384489,09-11-1957,13-03-2017,Active,Lt High School,63,1214,0.99,60,710,0,0,17,0.95,1
60452231,11-05-1991,07-03-2019,Active,Graduate,29,490,0.65,37,658,1,0.54,5,0.89,0
60496664,28-02-1981,22-06-2020,Active,High School,39,16,0.97,56,1116,0,0,2,0.93,1
60488566,07-05-1976,20-02-2020,Active,High School,44,139,0.72,41,744,0,0,6,0.81,1
60497121,09-08-1987,26-06-2020,Active,Lt High School,33,11,0.85,25,841,0,0,9,0.83,1
60473726,31-05-1979,26-09-2019,Active,High School,41,354,0.74,40,1537,0,0,3,0.9,0
60456522,30-05-1993,29-04-2019,Active,High School,27,504,0.82,16,868,0,0,7,0.95,1
60496911,31-03-1991,24-06-2020,Active,Lt High School,29,82,0.78,39,373,0,0,10,0.92,0
60427460,04-08-1980,05-07-2018,Active,High School,40,823,0.9,48,443,0,0,7,0.81,0
60409471,05-06-1986,14-12-2017,Active,Graduate,34,1026,0.77,30,677,1,0.56,3,0.88,1
60120017,14-08-1992,17-09-2008,Active,High School,28,4401,0.53,30,1367,0,0,4,0.89,0
60505767,18-08-1996,18-09-2020,Active,Some College,24,12,0.69,36,708,0,0,5,0.86,1
60501774,23-11-1971,12-08-2020,Active,Lt High School,49,49,0.92,42,3188,1,0.92,11,0.89,0
60506573,06-09-1984,23-09-2020,Active,High School,36,7,0.96,42,1084,0,0,2,0.94,1
60505876,04-05-1962,18-09-2020,Active,Some College,58,12,0.8,45,764,0,0,0,0.89,1
60096303,25-05-1964,21-02-2008,Active,Some College,56,4589,0.96,42,173,1,0.94,2,0.89,0
60470572,05-06-1987,30-08-2019,Active,High School,33,381,0.68,39,357,0,0,5,0.96,1
60488889,25-08-1959,24-02-2020,Active,Some College,61,203,0.75,51,1073,0,0,3,0.88,1
60328129,22-11-1994,07-09-2015,Active,Lt High School,26,1834,0.73,33,840,0,0,22,0.82,1
60503823,13-07-1996,31-08-2020,Active,Graduate,24,14,0.82,28,389,0,0,3,0.82,1
60498182,16-02-1983,08-07-2020,Active,High School,38,68,0.97,42,378,0,0,5,0.95,0
60452904,21-07-1978,14-03-2019,Active,Some College,42,556,0.89,48,574,0,0,6,0.88,1
60448352,06-05-1989,04-02-2019,Active,Lt High School,31,588,0.75,37,1017,0,0,5,0.97,1
60500180,15-02-1983,28-07-2020,Active,High School,38,48,0.71,52,2274,0,0,2,0.94,0
60331724,09-09-1978,12-10-2015,Active,Graduate,42,1799,0.83,40,164,1,0.99,2,0.81,0
60484839,13-08-1983,10-01-2020,Active,Lt High School,37,262,0.9,57,342,0,0,10,0.89,1
60418017,10-06-1987,14-03-2018,Active,High School,33,931,0.73,18,570,1,0.84,8,0.88,1
60492395,06-02-1982,24-04-2020,Active,Graduate,39,183,0.87,57,352,1,0.76,3,0.87,0
60503171,13-12-1983,25-08-2020,Active,Graduate,37,60,0.92,52,508,0,0,7,0.87,1
60507893,12-05-1996,30-09-2020,Active,High School,24,24,0.61,16,213,0,0,6,0.93,0
60504647,06-03-1995,08-09-2020,Active,High School,26,64,0.61,15,3102,0,0,7,0.91,1
60043495,09-08-1965,25-09-2006,Active,High School,55,5124,0.79,45,1101,1,0.89,3,0.92,1
60428170,13-09-1983,16-07-2018,Active,High School,37,812,0.74,49,319,0,0,1,0.97,1
60424124,02-03-1987,30-05-2018,Active,Graduate,34,897,0.63,27,529,0,0,1,0.88,1
60424557,24-08-1980,05-06-2018,Active,Some College,40,891,0.78,53,721,0,0,7,0.86,0
60493729,31-07-1992,06-05-2020,Active,Graduate,28,190,0.81,15,3170,0,0,7,0.94,1
60375558,24-10-1977,21-12-2016,Active,Lt High School,43,1422,0.77,51,6570,0,0,29,0.86,1
60441935,31-05-1966,07-12-2018,Active,Graduate,54,706,0.77,43,295,0,0,0,0.94,0
60508800,02-12-1992,13-10-2020,Active,Lt High School,28,18,0.73,27,1372,0,0,5,0.84,1
60508303,20-06-1989,30-09-2020,Active,Lt High School,31,31,0.66,35,317,0,0,5,0.97,0
60455024,17-01-1995,29-03-2019,Active,Some College,26,582,0.85,25,643,0,0,3,0.82,1
60403835,15-09-1981,09-10-2017,Active,Some College,39,1126,0.95,50,1051,0,0,4,0.86,0
60509818,04-06-1994,31-10-2020,Active,Some College,26,8,0.78,36,257,0,0,5,0.84,1
60482538,01-08-1994,18-12-2019,Active,Lt High School,26,326,0.69,36,404,0,0,7,0.85,1
60470973,28-04-1999,31-08-2019,Active,Graduate,22,427,0.81,16,629,0,0,7,0.91,0
60505466,14-04-1994,15-09-2020,Active,Some College,27,46,0.62,32,590,0,0,6,0.91,1
60463626,25-05-1982,03-07-2019,Active,Graduate,39,512,0.99,41,409,0,0,8,0.8,0
60475101,17-06-1967,07-10-2019,Active,Lt High School,53,390,0.92,41,477,0,0,13,0.86,1
60477969,05-09-1972,06-11-2019,Active,Some College,48,360,0.89,60,694,0,0,3,0.86,1
60426736,11-05-1963,28-06-2018,Active,Graduate,58,856,0.99,45,187,1,0.95,7,0.88,1
60473061,01-01-1981,20-09-2019,Active,Some College,40,423,0.97,50,243,0,0,8,0.86,0
60502846,21-02-1994,24-08-2020,Active,Graduate,27,84,0.71,33,957,0,0,4,0.95,1
60401203,28-08-1960,11-09-2017,Active,Graduate,60,1127,0.88,55,5497,0,0,3,0.92,0
60499038,16-06-1977,17-07-2020,Active,High School,43,88,0.86,44,1003,0,0,7,0.81,1
60506770,24-06-1986,25-09-2020,Active,Lt High School,34,17,0.79,40,703,1,0.51,13,0.87,0
60506462,01-01-1982,23-09-2020,Active,High School,39,30,0.77,57,269,0,0,8,0.94,1
60487355,04-01-1974,06-02-2020,Active,Lt High School,47,250,0.96,49,562,0,0,12,0.82,1
60498753,05-06-1988,15-07-2020,Active,Graduate,32,90,0.57,25,2317,1,0.73,8,0.81,1
60307443,31-07-1974,30-01-2015,Active,Graduate,46,2131,0.74,43,187,0,0,0,0.82,1
60488577,20-05-1980,20-02-2020,Active,Some College,41,274,0.75,40,210,0,0,4,0.87,0
60509247,19-07-1996,19-10-2020,Active,Graduate,24,32,0.81,40,272,1,0.87,7,0.96,1
60405434,01-06-1972,30-10-2017,Active,Graduate,48,1083,0.72,58,398,0,0,2,0.86,0
60407650,17-12-1990,27-11-2017,Active,Some College,30,1055,0.69,37,418,0,0,8,0.95,0
60373007,18-12-1975,23-11-2016,Active,High School,45,1459,0.74,60,196,0,0,4,0.82,1
60471343,11-04-1972,06-09-2019,Active,Some College,49,442,0.95,58,787,0,0,4,0.96,1
60484834,14-02-1975,09-01-2020,Active,Lt High School,46,301,0.89,45,2950,1,0.78,6,0.89,1
60492359,05-08-1984,24-04-2020,Active,Graduate,36,195,0.96,57,1198,0,0,6,0.88,0
60501707,19-05-1985,12-08-2020,Active,Some College,36,105,0.71,49,271,0,0,0,0.89,1
60376385,30-04-1989,27-12-2016,Active,Lt High School,31,1390,0.6,24,3012,1,0.66,22,0.94,0
60339604,08-06-1974,30-12-2015,Active,High School,46,1764,0.81,52,520,1,0.71,4,0.87,1
60507147,09-07-1989,28-09-2020,Active,Some College,31,30,0.81,18,520,0,0,5,0.87,1
60506802,20-11-1999,25-09-2020,Active,High School,21,33,0.66,33,366,0,0,1,0.92,0
60491434,08-02-1985,20-03-2020,Active,High School,36,209,0.92,52,258,0,0,1,0.81,1
60361611,10-12-1970,29-07-2016,Active,Lt High School,50,1539,0.83,59,926,0,0,23,0.88,0
60489853,07-12-1988,29-02-2020,Active,Graduate,32,266,0.9,24,291,0,0,4,0.93,1
60462166,26-08-1998,25-06-2019,Active,Lt High School,22,516,0.58,16,2215,0,0,10,0.91,1
60508960,03-04-1995,15-10-2020,Active,High School,26,38,0.83,40,1969,0,0,8,0.92,1
60511087,15-07-1987,28-11-2020,Active,Some College,33,2,0.58,16,1668,1,0.55,2,0.83,1
60508383,24-09-1991,06-10-2020,Active,High School,29,55,0.81,34,3011,0,0,0,0.81,0
60057078,07-06-1975,16-02-2007,Active,Some College,45,5015,0.9,53,7151,0,0,5,0.97,1
60424182,06-08-1989,31-05-2018,Active,High School,31,893,0.66,26,584,0,0,8,0.81,0
60505809,16-05-1985,18-09-2020,Active,Some College,36,52,0.86,41,866,0,0,7,0.84,0
60481083,15-03-1997,30-11-2019,Active,Some College,24,366,0.84,17,296,0,0,4,0.89,1
60308123,01-07-1972,09-02-2015,Active,Lt High School,48,2121,0.71,48,384,0,0,15,0.93,0
60448056,10-06-1977,31-01-2019,Active,Lt High School,44,669,0.96,50,338,0,0,7,0.95,1
60502190,09-03-1990,17-08-2020,Active,Lt High School,31,74,0.86,36,667,0,0,12,0.84,1
60504952,09-10-1981,10-09-2020,Active,Graduate,39,50,0.82,60,475,1,0.85,4,0.97,0
60505702,26-12-1984,16-09-2020,Active,Some College,36,44,0.93,54,220,0,0,1,0.98,1
60508940,03-08-1991,15-10-2020,Active,Lt High School,29,42,0.78,23,1307,0,0,9,0.86,1
60413561,08-04-1976,24-01-2018,Active,Lt High School,45,999,0.88,47,2119,0,0,29,0.84,1
60510522,04-02-1987,18-11-2020,Active,Some College,34,12,0.81,31,790,0,0,5,0.85,1
60509340,16-09-2000,20-10-2020,Active,Lt High School,20,41,0.86,17,278,0,0,7,0.96,1
60509043,30-08-1984,16-10-2020,Active,High School,36,41,0.85,49,308,0,0,2,0.86,0
60355923,03-03-1993,16-06-2016,Active,High School,28,1624,0.55,31,1365,0,0,6,0.88,1
60510623,18-10-1994,20-11-2020,Active,Some College,26,6,0.64,25,444,0,0,1,0.85,0
60508794,23-05-1988,13-10-2020,Active,Lt High School,32,27,0.89,21,831,0,0,9,0.89,1
60447386,17-07-1979,29-01-2019,Active,Graduate,41,650,0.83,45,4490,1,0.91,0,0.85,0
60507924,10-08-1991,30-09-2020,Active,Some College,29,30,0.83,16,257,0,0,4,0.97,1
60465153,22-10-1985,19-07-2019,Active,High School,35,469,0.74,46,220,0,0,0,0.83,1
60510846,24-06-1997,24-11-2020,Active,High School,23,3,0.74,21,552,0,0,6,0.85,1
60411742,08-12-1964,04-01-2018,Active,Lt High School,56,1048,0.78,50,97,0,0,18,0.93,1
60452518,12-03-1958,11-03-2019,Active,Graduate,63,618,0.92,58,2578,0,0,8,0.87,0
60479180,10-10-1980,19-11-2019,Active,High School,40,374,0.71,47,614,0,0,8,0.85,1
60510420,17-02-1998,14-11-2020,Active,High School,23,4,0.53,40,574,1,0.84,6,0.61,1
60511052,05-03-1983,27-11-2020,Active,High School,38,1,0.79,59,2371,0,0,1,0.81,0
60440741,19-05-1958,27-11-2018,Active,Lt High School,63,717,0.93,44,9630,0,0,5,0.94,0
60510421,05-09-1987,14-11-2020,Active,Graduate,33,14,0.51,37,234,0,0,4,0.92,1
60345570,18-04-1972,20-02-2016,Active,High School,49,1743,0.71,47,4923,0,0,8,0.92,1
60343689,01-05-1994,30-01-2016,Active,High School,26,1619,0.68,28,1409,0,0,6,0.94,0
60488720,20-02-2000,22-02-2020,Active,Lt High School,20,135,0.63,16,1171,0,0,13,0.81,1
60460785,10-07-1991,14-06-2019,Active,Some College,29,388,0.81,31,819,0,0,2,0.81,0
60364851,21-08-1997,29-08-2016,Active,High School,23,1407,0.62,38,1983,0,0,6,0.88,1
60453942,27-04-1988,23-03-2019,Active,Some College,32,471,0.53,18,849,0,0,4,0.93,1
60407506,12-01-1994,25-11-2017,Active,Lt High School,26,954,0.9,26,708,0,0,11,0.82,1
60476028,30-04-1998,18-10-2019,Active,Graduate,22,262,0.55,27,313,0,0,7,0.95,1
60402691,28-08-1998,24-09-2017,Active,High School,22,1016,0.84,31,395,0,0,6,0.97,1
60459764,31-03-1995,03-06-2019,Active,Lt High School,25,400,0.56,19,389,1,0.55,11,0.76,1
60487952,31-08-1962,14-02-2020,Active,High School,58,143,0.93,42,760,0,0,8,0.86,1
60495331,11-11-1973,31-05-2020,Active,High School,47,36,0.81,57,302,0,0,5,0.92,0
60497928,28-06-1991,04-07-2020,Active,Graduate,29,2,0.74,32,488,0,0,3,0.85,0
60413321,24-06-1995,22-01-2018,Inactive,Graduate,25,896,0.53,0,205,1,0.54,1,0.82,0
60476383,01-03-1981,23-10-2019,Active,High School,39,257,0.81,46,1202,0,0,2,0.9,0
60384921,04-12-1963,17-03-2017,Active,High School,57,1208,0.75,42,1224,1,0.89,8,0.95,1
60092129,14-04-1970,23-01-2008,Active,High School,50,4549,0.79,58,126,0,0,8,0.85,0
60497040,28-04-1983,25-06-2020,Active,Some College,37,11,0.95,51,248,0,0,4,0.92,0
60497158,10-07-1976,26-06-2020,Active,Lt High School,44,10,0.97,53,798,0,0,8,0.87,1
60489418,19-04-1994,27-02-2020,Active,Lt High School,26,131,0.58,38,421,0,0,8,0.8,0
60493702,10-07-1990,06-05-2020,Active,Graduate,30,62,0.77,33,334,0,0,4,0.88,1
60385844,09-06-1976,23-03-2017,Active,Lt High School,44,1202,0.92,58,1205,0,0,17,0.94,1
60361189,20-08-1970,28-07-2016,Active,High School,50,1442,0.8,56,260,0,0,7,0.83,1
60490334,19-06-1973,06-03-2020,Active,Graduate,47,125,0.99,58,2065,0,0,3,0.81,1
60346354,19-05-1976,25-02-2016,Active,High School,44,1595,0.81,42,1356,0,0,0,0.87,1
60472834,05-05-1992,19-09-2019,Active,High School,28,293,0.6,34,724,0,0,6,0.83,1
60418737,05-02-1990,20-03-2018,Active,Lt High School,30,841,0.77,21,1667,0,0,10,0.89,1
60418531,06-03-1990,19-03-2018,Active,Graduate,30,844,0.64,20,913,0,0,2,0.93,1
60198279,28-04-1975,04-01-2011,Active,High School,45,3475,0.89,59,885,0,0,3,0.85,1
60341721,21-08-1971,21-01-2016,Active,Some College,49,1632,0.75,49,372,0,0,6,0.92,1
60105196,17-02-1960,19-05-2008,Active,Graduate,60,4435,0.77,46,452,0,0,8,0.92,1
60470448,21-09-1995,30-08-2019,Inactive,Some College,25,315,0,0,887,0,0,4,0.93,1
60498368,01-01-1976,09-07-2020,Active,Some College,45,1,0.92,60,761,0,0,5,0.83,1
60481455,08-09-1993,06-12-2019,Active,Some College,27,217,0.86,19,525,0,0,8,0.86,1
60462266,10-11-1967,25-06-2019,Active,Some College,53,381,0.71,58,1082,0,0,8,0.92,1
60313740,23-07-1975,24-04-2015,Active,High School,45,1903,0.79,51,1258,1,0.89,5,0.86,1
60366242,05-05-1957,15-09-2016,Active,Graduate,63,1393,0.96,55,1104,1,0.78,6,0.81,1
60120720,13-06-1978,22-09-2008,Active,Lt High School,42,4310,0.96,48,465,0,0,23,0.9,0
60497094,10-07-1985,26-06-2020,Active,Graduate,35,15,0.93,48,520,0,0,0,0.94,1
60496567,19-08-1981,20-06-2020,Active,High School,39,18,0.85,55,241,0,0,5,0.9,1
60458431,25-11-1988,23-05-2019,Active,Lt High School,32,412,0.5,32,4173,0,0,12,0.83,1
60420424,15-06-1958,30-03-2018,Active,High School,62,831,0.75,46,1851,0,0,5,0.86,1
60486713,06-02-1982,30-01-2020,Active,Lt High School,38,160,0.76,42,506,1,0.85,6,0.91,1
60416754,10-07-1994,26-02-2018,Active,High School,26,865,0.51,27,659,0,0,7,0.64,1
60496928,06-06-1958,24-06-2020,Active,Graduate,62,16,0.82,55,373,0,0,7,0.86,1
60463317,13-07-1980,29-06-2019,Active,High School,40,377,0.77,44,290,0,0,4,0.97,1
60273680,15-07-1978,23-11-2013,Active,High School,42,2421,0.8,50,378,0,0,1,0.82,1
60485984,13-08-1991,24-01-2020,Active,Graduate,29,168,0.79,37,658,0,0,7,0.9,1
60453878,16-11-1976,22-03-2019,Active,High School,44,476,0.96,60,691,0,0,1,0.81,1
60111561,18-11-1969,01-07-2008,Active,High School,51,4392,0.73,48,340,0,0,0,0.93,0
60474602,19-10-1986,30-09-2019,Active,High School,34,282,0.87,15,215,1,0.87,1,0.91,1
60182206,15-07-1974,31-07-2010,Active,Lt High School,46,3736,0.79,57,1505,0,0,27,0.87,0
60501630,05-06-1984,12-08-2020,Active,High School,36,62,0.72,59,1056,0,0,7,0.83,1
60508423,07-02-1975,06-10-2020,Active,Some College,46,7,0.91,51,1643,1,0.71,8,0.8,1
60509617,31-10-1997,27-10-2020,Active,Graduate,23,15,0.77,26,385,0,0,7,0.9,1
60476290,02-06-1994,22-10-2019,Active,High School,26,386,0.84,16,1116,1,0.62,1,0.93,1
60505714,10-05-1987,17-09-2020,Active,Lt High School,33,35,0.77,17,312,1,0.73,12,0.92,1
60510243,31-05-1984,10-11-2020,Active,Some College,36,1,0.78,50,18404,0,0,3,0.82,1
60303610,10-10-1988,12-12-2014,Active,Graduate,32,2115,0.9,16,279,0,0,0,0.85,1
60371442,26-05-1986,29-10-2016,Active,Some College,34,1428,0.83,34,1312,0,0,2,0.85,1
60473802,28-02-1997,26-09-2019,Active,Graduate,24,366,0.82,28,236,0,0,3,0.88,1
60507021,12-12-1983,26-09-2020,Active,Graduate,37,26,0.72,43,294,0,0,4,0.89,0
60503814,14-07-1967,31-08-2020,Active,Graduate,53,52,0.84,50,2759,0,0,3,0.96,1
60297080,18-12-1993,23-09-2014,Active,Graduate,27,2221,0.62,32,897,0,0,5,0.89,1
60201554,11-07-1982,07-02-2011,Active,Some College,38,3545,0.92,46,1751,0,0,5,0.88,0
60493267,04-07-1995,30-04-2020,Active,Graduate,25,149,0.83,20,620,0,0,5,0.93,0
60035484,03-11-1965,15-03-2006,Active,High School,55,5363,0.72,49,1380,1,0.99,7,0.85,1
60451439,06-08-1985,27-02-2019,Active,High School,35,586,0.88,51,1422,0,0,3,0.98,1
60451805,22-08-1982,28-02-2019,Active,Graduate,38,607,0.75,45,508,0,0,0,0.92,1
60303879,14-03-1990,18-12-2014,Active,Lt High School,31,2140,0.78,36,554,0,0,23,0.97,1
60507696,25-06-1985,30-09-2020,Active,Graduate,35,27,0.97,44,328,0,0,7,0.91,0
60303851,10-10-1992,18-12-2014,Active,High School,28,2140,0.67,38,17455,0,0,5,0.94,0
60501088,09-08-1994,07-08-2020,Active,Some College,26,104,0.62,35,155,0,0,3,0.81,1
60508385,03-05-1997,06-10-2020,Active,Graduate,24,44,0.81,15,365,0,0,6,0.83,1
60505754,04-06-1969,18-09-2020,Active,Some College,51,62,0.7,58,251,0,0,1,0.86,1
60510281,29-05-1983,11-11-2020,Active,Some College,38,8,0.72,46,302,0,0,4,0.93,0
60396705,24-10-1980,26-07-2017,Active,Lt High School,40,1212,0.93,53,634,0,0,24,0.87,1
60297364,16-04-1994,25-09-2014,Active,Lt High School,26,2202,0.61,30,1322,0,0,30,0.86,1
60375428,16-10-1997,20-12-2016,Active,Some College,23,1385,0.56,33,1708,0,0,7,0.82,1
60400995,05-04-1982,07-09-2017,Active,Graduate,39,1124,0.99,57,625,0,0,7,0.81,0
60401958,02-11-1978,19-09-2017,Active,Some College,42,1134,0.91,45,1130,0,0,8,0.8,1
60422024,10-06-1990,04-05-2018,Active,Some College,30,907,0.66,21,1440,0,0,7,0.9,1
60470730,08-09-2000,30-08-2019,Active,Some College,20,315,0.73,37,1965,0,0,2,0.8,1
60446640,15-05-1971,24-01-2019,Active,Some College,49,533,0.84,57,1549,0,0,5,0.88,1
60492615,26-10-1994,25-04-2020,Active,High School,26,75,0.74,18,1102,0,0,5,0.82,0
60003181,01-12-1984,19-12-2002,Active,Graduate,36,6412,0.91,59,648,0,0,2,0.96,0
60185434,25-08-1976,07-09-2010,Active,Some College,44,3593,0.9,43,2061,0,0,7,0.87,0
60355383,04-03-1985,10-06-2016,Active,Lt High School,35,1491,0.8,51,5249,0,0,23,0.84,0
60480332,14-02-1994,27-11-2019,Active,Some College,26,224,0.54,37,295,0,0,3,0.82,1
60491721,01-03-1992,09-04-2020,Active,High School,28,90,0.87,21,81,1,0.86,1,0.94,0
60484866,11-12-1986,10-01-2020,Inactive,Some College,34,180,0,0,1326,0,0,4,0.86,1
60206690,24-05-1976,23-04-2011,Active,Some College,44,3364,0.83,47,355,0,0,0,0.83,1
60498270,09-05-1981,08-07-2020,Active,Some College,39,1,0.86,57,2235,0,0,8,0.84,1
60487399,10-06-1989,06-02-2020,Active,Lt High School,31,154,0.61,21,412,0,0,9,0.82,1
60496611,12-02-1983,20-06-2020,Active,Graduate,37,20,0.71,49,153,0,0,8,0.95,1
60456962,05-06-1979,06-05-2019,Active,High School,41,431,0.96,44,844,0,0,1,0.82,0
